,Ticker,Buy_Date,Buy_Price,Buy_Prob,Sell_Date,Sell_Price,Sell_Prob,Pair_Profit,Principal,Profit,Total Profit
0,000140,2021-02-05,15300,0.718,2021-04-02,16450,0.774,7.248,10724800.0,+,7.25
1,000140,2021-04-07,16050,0.732,2021-05-24,16950,0.766,5.343,11297826.06,+,12.98
2,000140,2021-06-11,18500,0.769,2021-10-28,14950,0.705,-19.391,9107064.61,-,-8.93
