,Ticker,Buy_Date,Buy_Price,Buy_Prob,Sell_Date,Sell_Price,Sell_Prob,Pair_Profit,Principal,Profit,Total Profit
0,000400,2021-01-26,1800,0.769,2021-02-17,1770,0.848,-1.912,9808800.0,-,-1.91
1,000400,2021-02-25,1735,0.757,2021-04-13,1825,0.701,4.924,10291785.31,+,2.92
2,000400,2021-04-23,1885,0.704,2021-04-29,1865,0.8,-1.308,10157168.76,-,1.57
3,000400,2021-06-21,2010,0.704,2021-10-25,1915,0.756,-4.965,9652865.33,-,-3.47
