,Ticker,Buy_Date,Buy_Price,Buy_Prob,Sell_Date,Sell_Price,Sell_Prob,Pair_Profit,Principal,Profit,Total Profit
0,000725,2021-01-04,176561,0.702,2021-02-05,177057,0.727,0.03,10003000.0,+,0.03
1,000725,2021-03-15,189456,0.759,2021-03-17,165650,0.793,-12.784,8724216.48,-,-12.76
