,Ticker,Buy_Date,Buy_Price,Buy_Prob,Sell_Date,Sell_Price,Sell_Prob,Pair_Profit,Principal,Profit,Total Profit
0,000150,2021-01-04,52000,0.747,2021-01-19,55600,0.853,6.656,10665600.0,+,6.66
1,000150,2021-02-01,52300,0.785,2021-05-06,64700,0.776,23.4,13161350.4,+,31.61
2,000150,2021-07-21,102500,0.753,2021-08-17,88900,0.804,-13.485,11386542.3,-,13.87
3,000150,2021-08-20,85700,0.707,2021-10-29,103000,0.794,19.886,13650870.1,+,36.51
