,Ticker,Buy_Date,Buy_Price,Buy_Prob,Sell_Date,Sell_Price,Sell_Prob,Pair_Profit,Principal,Profit,Total Profit
0,000325,2021-02-02,17000,0.771,2021-05-11,89900,0.792,427.501,52750100.0,+,427.5
1,000325,2021-06-24,96400,0.705,2021-08-02,68800,0.705,-28.809,37553323.69,-,275.53
2,000325,2021-08-17,57000,0.71,2021-08-26,57000,0.709,-0.25,37459440.38,-,274.59
3,000325,2021-10-12,42850,0.754,2021-11-03,49000,0.723,14.067,42728859.86,+,327.29
