,Ticker,Buy_Date,Buy_Price,Buy_Prob,Sell_Date,Sell_Price,Sell_Prob,Pair_Profit,Principal,Profit,Total Profit
0,000240,2021-01-11,14750,0.707,2021-02-10,22200,0.805,50.132,15013200.0,+,50.13
1,000240,2021-03-12,17600,0.762,2021-04-01,18200,0.715,3.151,15486265.93,+,54.86
2,000240,2021-06-16,20900,0.746,2021-06-22,20800,0.799,-0.727,15373680.78,-,53.74
3,000240,2021-07-08,18900,0.781,2021-10-21,17500,0.719,-7.639,14199285.31,-,41.99
