,Ticker,Buy_Date,Buy_Price,Buy_Prob,Sell_Date,Sell_Price,Sell_Prob,Pair_Profit,Principal,Profit,Total Profit
0,000650,2021-01-04,68900,0.703,2021-04-06,67200,0.739,-2.711,9728900.0,-,-2.71
1,000650,2021-05-03,68100,0.814,2021-05-11,70600,0.716,3.412,10060850.07,+,0.61
2,000650,2021-06-08,78700,0.758,2021-07-20,73500,0.719,-6.841,9372587.32,-,-6.27
3,000650,2021-07-22,73100,0.733,2021-10-29,68800,0.746,-6.118,8799172.43,-,-12.01
