,Ticker,Buy_Date,Buy_Price,Buy_Prob,Sell_Date,Sell_Price,Sell_Prob,Pair_Profit,Principal,Profit,Total Profit
0,000547,2021-01-04,19550,0.74,2021-01-18,19800,0.764,1.026,10102600.0,+,1.03
1,000547,2021-06-02,32300,0.71,2021-10-05,28250,0.74,-12.757,8813811.32,-,-11.86
