,Ticker,Buy_Date,Buy_Price,Buy_Prob,Sell_Date,Sell_Price,Sell_Prob,Pair_Profit,Principal,Profit,Total Profit
0,000480,2021-01-21,78600,0.605,2021-04-13,85400,0.648,8.38,10838000.0,+,8.38
1,000480,2021-05-14,91500,0.627,2021-09-24,89900,0.665,-1.994,10621890.28,-,6.22
