,Ticker,Buy_Date,Buy_Price,Buy_Prob,Sell_Date,Sell_Price,Sell_Prob,Pair_Profit,Principal,Profit,Total Profit
0,000140,2021-02-05,15300,0.602,2021-02-18,15150,0.609,-1.228,9877200.0,-,-1.23
1,000140,2021-04-06,16050,0.653,2021-05-24,16950,0.762,5.343,10404938.8,+,4.05
2,000140,2021-06-11,18500,0.773,2021-08-10,15000,0.615,-19.122,8415306.4,-,-15.85
3,000140,2021-08-13,14700,0.809,2021-10-28,14950,0.669,1.446,8536991.73,+,-14.63
